"시도별","사육규모별","년도","분기","항목","데이터"
"울산광역시","1,000 미만",2021,2,"마리수",7603
"울산광역시","1,000 미만",2021,3,"농장수",20
"울산광역시","1,000 미만",2021,3,"마리수",7576
"울산광역시","1,000~5,000",2017,1,"농장수",3
"울산광역시","1,000~5,000",2017,1,"마리수",6522
"울산광역시","1,000~5,000",2017,2,"농장수",2
"울산광역시","1,000~5,000",2017,2,"마리수",5530
"울산광역시","1,000~5,000",2017,3,"농장수",2
"울산광역시","1,000~5,000",2017,3,"마리수",5370
"울산광역시","1,000~5,000",2017,4,"농장수",2
"울산광역시","1,000~5,000",2017,4,"마리수",5065
"울산광역시","1,000~5,000",2018,1,"농장수",2
"울산광역시","1,000~5,000",2018,1,"마리수",4840
"울산광역시","1,000~5,000",2018,2,"농장수",2
"울산광역시","1,000~5,000",2018,2,"마리수",4860
"울산광역시","1,000~5,000",2018,3,"농장수",2
"울산광역시","1,000~5,000",2018,3,"마리수",4860
"울산광역시","1,000~5,000",2018,4,"농장수",2
"울산광역시","1,000~5,000",2018,4,"마리수",4808
"울산광역시","1,000~5,000",2019,1,"농장수",3
"울산광역시","1,000~5,000",2019,1,"마리수",6114
"울산광역시","1,000~5,000",2019,2,"농장수",3
"울산광역시","1,000~5,000",2019,2,"마리수",6050
"울산광역시","1,000~5,000",2019,3,"농장수",4
"울산광역시","1,000~5,000",2019,3,"마리수",7103
"울산광역시","1,000~5,000",2019,4,"농장수",3
"울산광역시","1,000~5,000",2019,4,"마리수",6097
"울산광역시","1,000~5,000",2020,1,"농장수",4
"울산광역시","1,000~5,000",2020,1,"마리수",7292
"울산광역시","1,000~5,000",2020,2,"농장수",3
"울산광역시","1,000~5,000",2020,2,"마리수",6272
"울산광역시","1,000~5,000",2020,3,"농장수",5
"울산광역시","1,000~5,000",2020,3,"마리수",11863
"울산광역시","1,000~5,000",2020,4,"농장수",4
"울산광역시","1,000~5,000",2020,4,"마리수",7465
"울산광역시","1,000~5,000",2021,1,"농장수",3
"울산광역시","1,000~5,000",2021,1,"마리수",6082
"울산광역시","1,000~5,000",2021,2,"농장수",4
"울산광역시","1,000~5,000",2021,2,"마리수",10866
"울산광역시","1,000~5,000",2021,3,"농장수",4
"울산광역시","1,000~5,000",2021,3,"마리수",7646
"울산광역시","5,000~10,000",2017,1,"농장수",1
"울산광역시","5,000~10,000",2017,1,"마리수",8454
"울산광역시","5,000~10,000",2017,2,"농장수",1
"울산광역시","5,000~10,000",2017,2,"마리수",6906
"울산광역시","5,000~10,000",2017,3,"농장수",1
"울산광역시","5,000~10,000",2017,3,"마리수",7151
"울산광역시","5,000~10,000",2017,4,"농장수",1
"울산광역시","5,000~10,000",2017,4,"마리수",6882
"울산광역시","5,000~10,000",2018,1,"농장수",1
"울산광역시","5,000~10,000",2018,1,"마리수",7130
"울산광역시","5,000~10,000",2018,2,"농장수",1
"울산광역시","5,000~10,000",2018,2,"마리수",7180
"울산광역시","5,000~10,000",2018,3,"농장수",1
"울산광역시","5,000~10,000",2018,3,"마리수",6208
"울산광역시","5,000~10,000",2018,4,"농장수",1
"울산광역시","5,000~10,000",2018,4,"마리수",5751
"울산광역시","5,000~10,000",2019,1,"농장수",1
"울산광역시","5,000~10,000",2019,1,"마리수",5284
"울산광역시","5,000~10,000",2019,2,"농장수",1
"울산광역시","5,000~10,000",2019,2,"마리수",6880
"울산광역시","5,000~10,000",2019,3,"농장수",1
"울산광역시","5,000~10,000",2019,3,"마리수",6740
"울산광역시","5,000~10,000",2019,4,"농장수",1
"울산광역시","5,000~10,000",2019,4,"마리수",6445
"울산광역시","5,000~10,000",2020,1,"농장수",1
"울산광역시","5,000~10,000",2020,1,"마리수",5708
"울산광역시","5,000~10,000",2020,2,"농장수",1
"울산광역시","5,000~10,000",2020,2,"마리수",5852
"울산광역시","5,000~10,000",2020,3,"농장수",0
"울산광역시","5,000~10,000",2020,3,"마리수",0
"울산광역시","5,000~10,000",2020,4,"농장수",1
"울산광역시","5,000~10,000",2020,4,"마리수",6467
"울산광역시","5,000~10,000",2021,1,"농장수",1
"울산광역시","5,000~10,000",2021,1,"마리수",7941
"울산광역시","5,000~10,000",2021,2,"농장수",1
"울산광역시","5,000~10,000",2021,2,"마리수",7180
"울산광역시","5,000~10,000",2021,3,"농장수",1
"울산광역시","5,000~10,000",2021,3,"마리수",7238
"울산광역시","10,000 이상",2017,1,"농장수",1
"울산광역시","10,000 이상",2017,1,"마리수",12662
"울산광역시","10,000 이상",2017,2,"농장수",1
"울산광역시","10,000 이상",2017,2,"마리수",10809
"울산광역시","10,000 이상",2017,3,"농장수",1
"울산광역시","10,000 이상",2017,3,"마리수",10757
"울산광역시","10,000 이상",2017,4,"농장수",1
"울산광역시","10,000 이상",2017,4,"마리수",14926
"울산광역시","10,000 이상",2018,1,"농장수",1
"울산광역시","10,000 이상",2018,1,"마리수",11000
"울산광역시","10,000 이상",2018,2,"농장수",1
"울산광역시","10,000 이상",2018,2,"마리수",12800
"울산광역시","10,000 이상",2018,3,"농장수",1
"울산광역시","10,000 이상",2018,3,"마리수",11600
"울산광역시","10,000 이상",2018,4,"농장수",1
"울산광역시","10,000 이상",2018,4,"마리수",12500
"울산광역시","10,000 이상",2019,1,"농장수",1
"울산광역시","10,000 이상",2019,1,"마리수",12500
"울산광역시","10,000 이상",2019,2,"농장수",1
"울산광역시","10,000 이상",2019,2,"마리수",14321
"울산광역시","10,000 이상",2019,3,"농장수",1
"울산광역시","10,000 이상",2019,3,"마리수",13957
"울산광역시","10,000 이상",2019,4,"농장수",1
"울산광역시","10,000 이상",2019,4,"마리수",11516
"울산광역시","10,000 이상",2020,1,"농장수",1
"울산광역시","10,000 이상",2020,1,"마리수",16392
"울산광역시","10,000 이상",2020,2,"농장수",1
"울산광역시","10,000 이상",2020,2,"마리수",15423
"울산광역시","10,000 이상",2020,3,"농장수",1
"울산광역시","10,000 이상",2020,3,"마리수",14519
"울산광역시","10,000 이상",2020,4,"농장수",1
"울산광역시","10,000 이상",2020,4,"마리수",14115
"울산광역시","10,000 이상",2021,1,"농장수",1
"울산광역시","10,000 이상",2021,1,"마리수",10000
"울산광역시","10,000 이상",2021,2,"농장수",0
"울산광역시","10,000 이상",2021,2,"마리수",0
"울산광역시","10,000 이상",2021,3,"농장수",0
"울산광역시","10,000 이상",2021,3,"마리수",0
"세종특별자치시","합계",2017,1,"농장수",49
"세종특별자치시","합계",2017,1,"마리수",92234
"세종특별자치시","합계",2017,2,"농장수",49
"세종특별자치시","합계",2017,2,"마리수",92127
"세종특별자치시","합계",2017,3,"농장수",48
"세종특별자치시","합계",2017,3,"마리수",95764
"세종특별자치시","합계",2017,4,"농장수",48
"세종특별자치시","합계",2017,4,"마리수",97980
"세종특별자치시","합계",2018,1,"농장수",47
"세종특별자치시","합계",2018,1,"마리수",80664
"세종특별자치시","합계",2018,2,"농장수",47
"세종특별자치시","합계",2018,2,"마리수",82420
"세종특별자치시","합계",2018,3,"농장수",47
"세종특별자치시","합계",2018,3,"마리수",93331
"세종특별자치시","합계",2018,4,"농장수",47
"세종특별자치시","합계",2018,4,"마리수",91656
"세종특별자치시","합계",2019,1,"농장수",46
"세종특별자치시","합계",2019,1,"마리수",91551
"세종특별자치시","합계",2019,2,"농장수",46
"세종특별자치시","합계",2019,2,"마리수",91091
"세종특별자치시","합계",2019,3,"농장수",46
"세종특별자치시","합계",2019,3,"마리수",89133
"세종특별자치시","합계",2019,4,"농장수",46
"세종특별자치시","합계",2019,4,"마리수",89091
"세종특별자치시","합계",2020,1,"농장수",51
"세종특별자치시","합계",2020,1,"마리수",95632
"세종특별자치시","합계",2020,2,"농장수",50
"세종특별자치시","합계",2020,2,"마리수",96274
"세종특별자치시","합계",2020,3,"농장수",50
"세종특별자치시","합계",2020,3,"마리수",100781
"세종특별자치시","합계",2020,4,"농장수",50
"세종특별자치시","합계",2020,4,"마리수",95062
"세종특별자치시","합계",2021,1,"농장수",50
"세종특별자치시","합계",2021,1,"마리수",94944
"세종특별자치시","합계",2021,2,"농장수",50
"세종특별자치시","합계",2021,2,"마리수",93476
"세종특별자치시","합계",2021,3,"농장수",50
"세종특별자치시","합계",2021,3,"마리수",96276
"세종특별자치시","1,000 미만",2017,1,"농장수",21
"세종특별자치시","1,000 미만",2017,1,"마리수",11454
"세종특별자치시","1,000 미만",2017,2,"농장수",20
"세종특별자치시","1,000 미만",2017,2,"마리수",10855
"세종특별자치시","1,000 미만",2017,3,"농장수",18
"세종특별자치시","1,000 미만",2017,3,"마리수",10475
"세종특별자치시","1,000 미만",2017,4,"농장수",19
"세종특별자치시","1,000 미만",2017,4,"마리수",10186
"세종특별자치시","1,000 미만",2018,1,"농장수",22
"세종특별자치시","1,000 미만",2018,1,"마리수",11560
"세종특별자치시","1,000 미만",2018,2,"농장수",22
"세종특별자치시","1,000 미만",2018,2,"마리수",12071
"세종특별자치시","1,000 미만",2018,3,"농장수",17
"세종특별자치시","1,000 미만",2018,3,"마리수",10258
"세종특별자치시","1,000 미만",2018,4,"농장수",17
"세종특별자치시","1,000 미만",2018,4,"마리수",10920
"세종특별자치시","1,000 미만",2019,1,"농장수",17
"세종특별자치시","1,000 미만",2019,1,"마리수",11405
"세종특별자치시","1,000 미만",2019,2,"농장수",15
"세종특별자치시","1,000 미만",2019,2,"마리수",10272
"세종특별자치시","1,000 미만",2019,3,"농장수",14
"세종특별자치시","1,000 미만",2019,3,"마리수",9059
"세종특별자치시","1,000 미만",2019,4,"농장수",14
"세종특별자치시","1,000 미만",2019,4,"마리수",8740
"세종특별자치시","1,000 미만",2020,1,"농장수",14
"세종특별자치시","1,000 미만",2020,1,"마리수",7186
"세종특별자치시","1,000 미만",2020,2,"농장수",15
"세종특별자치시","1,000 미만",2020,2,"마리수",9156
"세종특별자치시","1,000 미만",2020,3,"농장수",12
"세종특별자치시","1,000 미만",2020,3,"마리수",8010
"세종특별자치시","1,000 미만",2020,4,"농장수",15
"세종특별자치시","1,000 미만",2020,4,"마리수",10376
"세종특별자치시","1,000 미만",2021,1,"농장수",16
"세종특별자치시","1,000 미만",2021,1,"마리수",9361
"세종특별자치시","1,000 미만",2021,2,"농장수",16
"세종특별자치시","1,000 미만",2021,2,"마리수",8793
"세종특별자치시","1,000 미만",2021,3,"농장수",14
"세종특별자치시","1,000 미만",2021,3,"마리수",6350
"세종특별자치시","1,000~5,000",2017,1,"농장수",24
"세종특별자치시","1,000~5,000",2017,1,"마리수",57313
"세종특별자치시","1,000~5,000",2017,2,"농장수",26
"세종특별자치시","1,000~5,000",2017,2,"마리수",63012
"세종특별자치시","1,000~5,000",2017,3,"농장수",25
"세종특별자치시","1,000~5,000",2017,3,"마리수",56678
"세종특별자치시","1,000~5,000",2017,4,"농장수",24
"세종특별자치시","1,000~5,000",2017,4,"마리수",57068
"세종특별자치시","1,000~5,000",2018,1,"농장수",22
"세종특별자치시","1,000~5,000",2018,1,"마리수",50837
"세종특별자치시","1,000~5,000",2018,2,"농장수",23
"세종특별자치시","1,000~5,000",2018,2,"마리수",56606
"세종특별자치시","1,000~5,000",2018,3,"농장수",27
"세종특별자치시","1,000~5,000",2018,3,"마리수",64768
"세종특별자치시","1,000~5,000",2018,4,"농장수",28
"세종특별자치시","1,000~5,000",2018,4,"마리수",67793
"세종특별자치시","1,000~5,000",2019,1,"농장수",26
"세종특별자치시","1,000~5,000",2019,1,"마리수",61782
"세종특별자치시","1,000~5,000",2019,2,"농장수",29
"세종특별자치시","1,000~5,000",2019,2,"마리수",67040
"세종특별자치시","1,000~5,000",2019,3,"농장수",30
"세종특별자치시","1,000~5,000",2019,3,"마리수",67921
"세종특별자치시","1,000~5,000",2019,4,"농장수",30
"세종특별자치시","1,000~5,000",2019,4,"마리수",67815
"세종특별자치시","1,000~5,000",2020,1,"농장수",36
"세종특별자치시","1,000~5,000",2020,1,"마리수",81600
"세종특별자치시","1,000~5,000",2020,2,"농장수",33
"세종특별자치시","1,000~5,000",2020,2,"마리수",73633
"세종특별자치시","1,000~5,000",2020,3,"농장수",36
"세종특별자치시","1,000~5,000",2020,3,"마리수",79289
"세종특별자치시","1,000~5,000",2020,4,"농장수",33
"세종특별자치시","1,000~5,000",2020,4,"마리수",71845
"세종특별자치시","1,000~5,000",2021,1,"농장수",32
"세종특별자치시","1,000~5,000",2021,1,"마리수",72378
"세종특별자치시","1,000~5,000",2021,2,"농장수",32
"세종특별자치시","1,000~5,000",2021,2,"마리수",71518
"세종특별자치시","1,000~5,000",2021,3,"농장수",34
"세종특별자치시","1,000~5,000",2021,3,"마리수",75684
"세종특별자치시","5,000~10,000",2017,1,"농장수",4
"세종특별자치시","5,000~10,000",2017,1,"마리수",23467
"세종특별자치시","5,000~10,000",2017,2,"농장수",3
"세종특별자치시","5,000~10,000",2017,2,"마리수",18260
"세종특별자치시","5,000~10,000",2017,3,"농장수",5
"세종특별자치시","5,000~10,000",2017,3,"마리수",28611
"세종특별자치시","5,000~10,000",2017,4,"농장수",5
"세종특별자치시","5,000~10,000",2017,4,"마리수",30726
"세종특별자치시","5,000~10,000",2018,1,"농장수",3
"세종특별자치시","5,000~10,000",2018,1,"마리수",18267
"세종특별자치시","5,000~10,000",2018,2,"농장수",2
"세종특별자치시","5,000~10,000",2018,2,"마리수",13743
"세종특별자치시","5,000~10,000",2018,3,"농장수",3
"세종특별자치시","5,000~10,000",2018,3,"마리수",18305
"세종특별자치시","5,000~10,000",2018,4,"농장수",2
"세종특별자치시","5,000~10,000",2018,4,"마리수",12943
"세종특별자치시","5,000~10,000",2019,1,"농장수",3
"세종특별자치시","5,000~10,000",2019,1,"마리수",18364
"세종특별자치시","5,000~10,000",2019,2,"농장수",2
"세종특별자치시","5,000~10,000",2019,2,"마리수",13779
"세종특별자치시","5,000~10,000",2019,3,"농장수",2
"세종특별자치시","5,000~10,000",2019,3,"마리수",12153
"세종특별자치시","5,000~10,000",2019,4,"농장수",2
"세종특별자치시","5,000~10,000",2019,4,"마리수",12536
"세종특별자치시","5,000~10,000",2020,1,"농장수",1
"세종특별자치시","5,000~10,000",2020,1,"마리수",6846
"세종특별자치시","5,000~10,000",2020,2,"농장수",2
"세종특별자치시","5,000~10,000",2020,2,"마리수",13485
"세종특별자치시","5,000~10,000",2020,3,"농장수",2
"세종특별자치시","5,000~10,000",2020,3,"마리수",13482
"세종특별자치시","5,000~10,000",2020,4,"농장수",2
"세종특별자치시","5,000~10,000",2020,4,"마리수",12841
"세종특별자치시","5,000~10,000",2021,1,"농장수",2
"세종특별자치시","5,000~10,000",2021,1,"마리수",13205
"세종특별자치시","5,000~10,000",2021,2,"농장수",2
"세종특별자치시","5,000~10,000",2021,2,"마리수",13165
"세종특별자치시","5,000~10,000",2021,3,"농장수",2
"세종특별자치시","5,000~10,000",2021,3,"마리수",14242
"세종특별자치시","10,000 이상",2017,1,"농장수",0
"세종특별자치시","10,000 이상",2017,1,"마리수",0
"세종특별자치시","10,000 이상",2017,2,"농장수",0
